"ID","Threat Name","IP Address Exemptions","Rule","CVE","Host","Category","Severity","Action","Packet Capture"
"40148","Sielco Analog FM Transmitter Cookie Brute Force Vulnerability","","Alert-All","","server","brute-force","medium","default (alert)","disable"
"40149","Fortinet FortiOS SSL-VPN Heap Overflow Vulerability","","Alert-All","CVE-2023-27997","server","brute-force","critical","default (reset-server)","disable"
"40150","Adobe ColdFusion Credentials Brute-Force Detection","","Alert-All","CVE-2023-29301","server","brute-force","high","default (reset-server)","disable"
"40151","LibSSH Authentication Key Bypass Vulnerability","","Alert-All","CVE-2023-2283","server","brute-force","medium","default (alert)","disable"
"40152","HTTP2 Protocol Denial-of-Service Vulnerability","","Alert-All","CVE-2023-44487","server","dos","high","default (reset-server)","disable"
"40153","Dut Computer Control Engineering DCCE MAC1100 PLC Brute Force Denial-of-Service Vulnerability","","Alert-All","CVE-2020-18757","server","dos","high","default (alert)","disable"
"40155","Linux Kernel ksmbd SMB2SESSIONSETUP Handling Brute Force Denial-of-Service Vulnerability","","Alert-All","CVE-2023-32247","server","dos","high","default (alert)","disable"
"40156","ACEManager Brute Force Denial-of-Service Vulnerability","","Alert-All","CVE-2023-40459","server","brute-force","high","default (reset-both)","disable"
"40157","Microsoft DHCP Server Service Brute Force Vulnerability","","Alert-All","CVE-2024-26212","server","dos","high","default (alert)","disable"
"40158","X-VPN HTTP Traffic Detected","","Alert-All","","server","protocol-anomaly","informational","default (allow)","disable"
"40159","X-VPN HTTP-2 Traffic Detected","","Alert-All","","server","info-leak","informational","default (allow)","disable"
"40163","LiteSpeed Brute Force Privilege Escalation Vulnerability","","Alert-All","CVE-2024-28000","server","brute-force","critical","default (reset-server)","disable"
"40165","Apache Tomcat Time-Of-Check Time-Of-Use Brute Force Attempt","","Alert-All","CVE-2024-50379","server","code-obfuscation","medium","default (alert)","disable"
"40166","Microsoft Remote Desktop Protocol Server Remote Code Execution Vulnerability","","Alert-All","CVE-2024-43582","server","code-execution","high","default (reset-both)","disable"
"40167","Microsoft Windows LDAP Remote Code Execution Vulnerability","","Alert-All","CVE-2025-21376","server","code-execution","critical","default (reset-both)","disable"
"40168","Microsoft Windows Remote Desktop Services Remote Code Execution Vulnerability","","Alert-All","CVE-2025-24035","server","code-execution","critical","default (reset-both)","disable"
"40169","Palo Alto Networks GlobalProtect Authentication Brute Force Attempt","","Alert-All","","server","brute-force","medium","default (alert)","disable"
"40170","OpenSSH Denial-of-Service Vulnerability Detection","","Alert-All","CVE-2025-26466","server","brute-force","medium","default (alert)","disable"
"40171","Modbus Register Dictionary Brute-force Attack","","Alert-All","","server","brute-force","medium","default (alert)","disable"
"40172","Microsoft Windows Remote Code Execution Vulnerability","","Alert-All","CVE-2025-33070","server","code-execution","critical","default (alert)","disable"
"40173","Microsoft Windows Kerberos Remote Code Execution Vulnerability","","Alert-All","CVE-2025-33071","server","code-execution","critical","default (reset-server)","disable"
"40174","Apache ActiveMQ Denial-of-Service Vulnerability","","Alert-All","CVE-2025-27533","server","dos","high","default (alert)","disable"
"40175","Samba DNS Reply Flag Denial of Service Vulnerability","","Alert-All","CVE-2014-0239","client","dos","medium","default (alert)","disable"
"40176","ISF Siemens S7 Bruteforce Detection","","Alert-All","","server","brute-force","medium","default (alert)","disable"
"40177","ISF SNMP Bruteforce Attempt","","Alert-All","","server","brute-force","medium","default (alert)","disable"
"40178","Rsync Daemon Checksum Handling Information Disclosure Vulnerability","","Alert-All","CVE-2024-12085","server","brute-force","high","default (reset-server)","disable"
"40179","HTTP Autodiscover Brute Force Attack","","Alert-All","","server","brute-force","medium","default (alert)","disable"
"40180","Linux Kernel Brute Force Denial-of-Service Vulnerability","","Alert-All","CVE-2022-47941","server","brute-force","high","default (reset-server)","disable"
"40181","React Server Components Denial-of-Service Vulnerability","","Alert-All","CVE-2025-55184","server","brute-force","high","default (reset-server)","disable"
"54935","Rockwell Automation RSLinx Classic CIP Connection Path Size Stack Buffer Overflow Vulnerability","","Alert-All","CVE-2018-14829","server","overflow","critical","default (reset-server)","disable"
"55374","Rockwell Automation RSLinx Classic Forward Open Electronic Key Stack Buffer Overflow Vulnerability","","Alert-All","CVE-2019-6553","server","overflow","critical","default (reset-server)","disable"
"59341","Allen Bradley Micrologix 1400 Series Register Session Detection","","Alert-All","","server","brute-force","informational","default (allow)","disable"
"90198","Allen Bradley Micrologix 1400 Series B Ladder Logic Denial-of-Service Vulnerability","","Alert-All","CVE-2017-12089,CVE-2017-14462,CVE-2017-14463,CVE-2017-14464,CVE-2017-14465,CVE-2017-14466,CVE-2017-14467,CVE-2017-14468,CVE-2017-14469,CVE-2017-14470,CVE-2017-14471,CVE-2017-14472,CVE-2017-14473","server","dos","critical","default (reset-server)","disable"
"90215","Allen Bradley Micrologix Information Disclosure Vulnerability","","Alert-All","","server","info-leak","medium","default (alert)","disable"
"90226","Rockwell Automation Allen-Bradley MicroLogix 1400 Controllers Buffer Overflow Vulnerability","","Alert-All","CVE-2017-16740","server","code-execution","critical","default (reset-server)","disable"
"90387","Rockwell Automation RSLinx Ethernet IP SendUnitData Denial-of-Service Vulnerability","","Alert-All","CVE-2020-13573","server","dos","high","default (reset-server)","disable"
"94162","Rockwell Automation Code Execution and Denial-of-Service Vulnerability","","Alert-All","CVE-2023-3595,CVE-2023-3596","server","code-execution","critical","default (alert)","disable"
"38488","SAP Business One 2005 License Manager Buffer Overflow Vulnerability","","Alert-All","CVE-2009-4988","server","overflow","medium","default (alert)","disable"
"54572","HP DataDirect OpenAccess GIOP Parsing Remote Code Execution Vulnerability","","Alert-All","CVE-2011-4164,CVE-2011-4163","server","overflow","high","default (reset-server)","disable"
"57731","Oracle Weblogic Server IIOP Deserialization Vulnerability","","Alert-All","CVE-2020-2551,CVE-2021-2394","server","code-execution","critical","default (reset-server)","disable"
"59190","Oracle WebLogic Insecure Deserialization Vulnerability","","Alert-All","CVE-2020-14625","server","code-execution","critical","default (reset-server)","disable"
"59210","Oracle WebLogic Deserialization Vulnerability","","Alert-All","CVE-2020-14644","server","code-execution","critical","default (reset-server)","disable"
"59898","Oracle Weblogic Server Insecure Deserialization Vulnerability","","Alert-All","CVE-2020-14825","server","code-execution","critical","default (reset-server)","disable"
"59928","Oracle WebLogic IIOP JNDI Injection Vulnerability","","Alert-All","CVE-2020-14841","server","code-execution","critical","default (reset-server)","disable"
"90352","Oracle Coherence Code Execution Vulnerability","","Alert-All","CVE-2020-14756","server","code-execution","critical","default (reset-server)","disable"
"90394","Weblogic IIOP Malicious Payload Detection","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"92995","Oracle Weblogic Server Code Execution Vulnerability","","Alert-All","CVE-2021-2394","server","code-execution","critical","default (reset-server)","disable"
"93113","Adobe ColdFusion Buffer Overflow Vulnerability","","Alert-All","CVE-2022-35711,CVE-2022-35712","server","overflow","high","default (alert)","disable"
"93116","Adobe Coldfusion Stack-based Buffer Overflow Vulnerability","","Alert-All","CVE-2022-35690,CVE-2022-35710","server","overflow","high","default (reset-server)","disable"
"93747","Oracle Weblogic Server Code Execution Vulnerability","","Alert-All","CVE-2023-21839,CVE-2023-21931,CVE-2023-21979","server","code-execution","high","default (reset-server)","disable"
"94129","Oracle Weblogic Server Remote Code Execution Vulnerability","","Alert-All","CVE-2023-21931","server","code-execution","high","default (reset-server)","disable"
"94834","Adobe ColdFusion Buffer Overflow Vulnerability","","Alert-All","CVE-2022-35710","server","overflow","critical","default (reset-server)","disable"
"95585","Oracle WebLogic Server JNDI Injection Vulnerability","","Alert-All","CVE-2024-20931","server","code-execution","high","default (reset-server)","disable"
